Abyss	%	The horror within erupts from your own throat and attempts to choke you. You lose <b><font color='#FF4442'>Stamina</font></b> equal to the number of points of <b><font color='#00A2FE'>Sanity</font></b> you are currently short of your maximum. 	%	KY	%		%	
Abyss	%	The icy wind howls through the endless tunnels with no sign of relief. Pass a <b>Will (-1) check</b> or lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	KY	%		%	
Abyss	%	A subterranean monster appears! 	%	LT	%		%	
Abyss	%	The darkness here is absolute. Pass a <b>Will (-1) check</b> or lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	LT	%		%	
Abyss	%	The phosphorescent fungus make this cavern appealing to rest a moment... but the toxic spores they emit prove dangerous! Make a <b>Will (-1) [2]check</b> or lose <b><font color='#00A2FE'>2 Sanity</font></b> and <b><font color='#FF4442'>2 Stamina</font></b>. 	%	LT	%		%	
Abyss	%	You climb a long stone stair towards Sarkomand. Make a <b>Fight (+0) [2]check</b>. If you pass, move to the Dreamlands. If you fail, you become exhausted and must stay here next turn. 	%	LT	%		%	
Abyss	%	You grope blindly in the darkness, desperately avoiding razor-sharp shards of stone. Make a <b>Luck (+1) check</b>. Lose <b><font color='#FF4442'>4 Stamina</font></b>, reduced by 1 per success. 	%	LT	%		%	
Abyss	%	You stumble down a twisting passage and a monster appears! 	%	LT	%		%	
Abyss	%	A monster appears! 	%	MH	%	KH	%	
Abyss	%	The climb across the jagged landscape is brutal. Every stone surface you touch cuts into your flesh. Lose <b><font color='#FF4442'>1 Stamina</font></b>. 	%	MH	%	KH	%	
Abyss	%	The vast desolate landscape gives you no sense of progress. You walk for what seems days and yet you see nothing growing closer, nothing fading away as you move away from it. Lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	MH	%	DH	%	
Abyss	%	This place looks familiar, like something from a dream in your childhood. With horror, you recall a nightmare of dying in such a place. Make a <b>Will (-1) check</b>. If you fail, lose <b><font color='#00A2FE'>1 Sanity</font></b> and <b><font color='#FF4442'>1 Stamina</font></b>. 	%	MH	%	DH	%	
Another Time	%	A lurking monster appears! 	%	AH	%		%	
Another Time	%	A book that you thought contained useful information has suddenly turned into a vivid description of methods of torture. Lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	BG	%		%	
Another Time	%	A lurking monster appears! 	%	BG	%		%	
Another Time	%	A strangely dressed man accuses you of trying to steal his book. Make a <b>Fight (-2) check</b>. If you succeed, you can take his book away. Take the first Tome in the Unique Item deck. If you fail, lose <b><font color='#FF4442'>1 Stamina</font></b>. 	%	BG	%		%	
Another Time	%	Although the future is a frightening and confusing place, you come across a small statue of yourself, proving that, if nothing else, you made a difference to someone. You may discard 1 Madness card. 	%	DH	%		%	
Another Time	%	An almost-overlooked fragment of text reveals your best course of action. Gain <b><font color='#53FF54'>1 Clue Token</font></b>, plus 1 extra <b><font color='#53FF54'>Clue Token</font></b> for each Tome you have. 	%	DH	%		%
Another Time	%	Awakening, you find yourself in a Victorian masked ball. The night passes in a blur. Stay here next turn. 	%	DH	%		%	
Another Time	%	Finding yourself in a primordial jungle, you are attacked by savage hominids directed by a hovering brain covered in black tentacles. Either pass a <b>Speed (-1) [2]check</b> or discard a Dynamite card to escape from them, gaining <b><font color='#53FF54'>2 Clue Tokens</font></b> in the process. If you do not escape, lose <b><font color='#FF4442'>2 Stamina</font></b> and stay here next turn. 	%	DH	%		%	
Another Time	%	Hurtled forward in time, you witness mankind's final moments. Pass a <b>Will (-2) check</b> or draw a Madness card. 	%	DH	%		%	
Another Time	%	If Shub-Niggurath is the Ancient One, then you are thrown back through the ages to a time when primordial ooze is the only life. Pass a <b>Fight (+0) [3]check</b> to escape powerful grasping tentacles or you are <b>devoured</b>. If Shub-Niggurath is not the Ancient One, nothing happens. 	%	DH	%		%	
Another Time	%	In the far-flung future, you are witness to an Earth that lies in ruin, populated only by hideous beetles. You return wiser, but your mind is unhinged by the experience. Gain <b><font color='#53FF54'>3 Clue Tokens</font></b>, but lose <b><font color='#00A2FE'>3 Sanity</font></b>. 	%	DH	%		%	
Another Time	%	Pass a <b>Luck (-2) check</b> to escape back to the present with a precious object. Draw 1 Unique Item. If you fail, you are stranded in the medieval village. Stay here next turn. 	%	DH	%		%	
Another Time	%	Pass a <b>Luck (-2) check</b> to wake up in an unfamiliar place. You find that you have become another person in a distant time. Years pass as you are married, raise a family, grow old, and finally die. However, it seems that you no sooner close your eyes for the final time than you open them again right back where you started, but with the memories of an extra lifetime. Draw 2 Skills, discarding 1 of them. 	%	DH	%		%	
Another Time	%	Strolling down a quiet street, you are startled to see your mother, dead these many years. She laughs and flirts with a young man you recognize as your father. Smiling, you watch them talk awhile before going on your way. Restore your <b><font color='#00A2FE'>Sanity</font></b> to its maximum value. 	%	DH	%		%	
Another Time	%	Thrown back millions of years, you find that you have swapped bodies with an alien being. Make a <b>Luck (-2) check</b> to try and find a way to switch back. If you pass, return to Arkham. If you fail, you are <b>devoured</b>. 	%	DH	%		%	
Another Time	%	Walking down a shaded lane, you are astonished to see an item that you lost years ago. Draw 1 Common Item. 	%	DH	%		%	
Another Time	%	You are able to rescue a beautiful piece of art from the distant past. Gain $5. 	%	DH	%		%	
Another Time	%	You find yourself in a beautiful garden. Wandering through its lovely paths, you realize that this is the lost Hanging Garden of Babylon. Gain <b><font color='#00A2FE'>2 Sanity</font></b> for witnessing one of the lost wonders of the world. 	%	DH	%		%	
Another Time	%	You find yourself surrounded by clay tablets and scrolls. Search the Unique Item deck and take a Tome of you choice, then regain <b><font color='#00A2FE'>1 Sanity</font></b> as you realize that you've seen the Great Library of Alexandria. 	%	DH	%		%	
Another Time	%	You realize that the Hound has seen you as you gazed at it across the ages. If there is a Hound of Tindalos in the monster cup, it appears. 	%	DH	%		%	
Another Time	%	You recognize this place from your childhood. You used to play here all the time. Gain <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	DH	%		%	
City of the Great Race	%	Glancing behind you, you see that the beasts are still chasing you. Pass a <b>Speed (-1) check</b> or be <i>lost in time and space</i>. 	%	AH	%		%	
City of the Great Race	%	In a flash of insight, you realize the purpose of the bladed artifact. Shivering, you put it back where you found it. Lose <b><font color='#00A2FE'>1 Sanity</font></b> but gain <b><font color='#53FF54'>1 Clue Token</font></b>. 	%	AH	%		%	
City of the Great Race	%	Pass a <b>Luck (-1) check</b> to find something useful among the incomprehensible artifacts. If so, draw 1 Unique Item. 	%	AH	%		%	
City of the Great Race	%	Sometimes, violence is the answer. Pass a <b>Fight (-1) check</b> to break free of your captors and return to Arkham. 	%	AH	%		%	
City of the Great Race	%	The buzzing language of your captors begins to make sense to you. Gain <b><font color='#53FF54'>2 Clue Tokens</font></b>. The you must pass a <b>Luck (-1) check</b> to avoid hearing about the origins of mankind and thereby lose <b><font color='#00A2FE'>2 Sanity</font></b>. 	%	AH	%		%	
City of the Great Race	%	The conical entity tries to teach you some magic. Pass a <b>Lore (-2) [2]check</b> to draw 2 Spells. 	%	AH	%		%	
City of the Great Race	%	The hideous whistling fills your ears. Pass a <b>Will (-1) check</b> or lose <b><font color='#00A2FE'>2 Sanity</font></b>. 	%	AH	%		%	
City of the Great Race	%	The odd plant has you in its clutches. Pass a <b>Fight (-1) check</b> to break free. If you fail, lose <b><font color='#FF4442'>1 Stamina</font></b> and <b><font color='#00A2FE'>1 Sanity</font></b> as it partially digests you. 	%	AH	%		%	
City of the Great Race	%	You find yourself in an ancient and abandoned temple. Pass a <b>Luck (-1) check</b> to find a golden statue worth $10. However, if you take it, you are <i>Cursed</i>. 	%	AH	%		%	
City of the Great Race	%	You may choose to try and infiltrate one of the angled structures. If so, make a <b>Sneak (-1) check</b>. If you pass, draw 2 Unique Items and keep 1 of them. If you fail, you are <i>lost in time and space</i>. 	%	AH	%		%	
City of the Great Race	%	You must have that device if you are to escape from this accursed city. Pass a <b>Sneak (-1) [2]check</b> to draw 1 Unique Item and return to Arkham. If you fail, your captors are none too kind. Lose <b><font color='#00A2FE'>3 Sanity</font></b> and <b><font color='#FF4442'>1 Stamina</font></b>. 	%	AH	%		%	
City of the Great Race	%	You wander the empty streets of the city. No encounter. 	%	AH	%		%	
City of the Great Race	%	One of the strange creatures wants to take one of your items. Pass a <b>Fight (-2) check</b> to hold onto it. if you do not, choose 1 Common or Unique Item and discard it. 	%	BG	%		%	
City of the Great Race	%	The conical creatures wish you to return an item to your own world. They have no need for it. Gain $3. 	%	BG	%		%	
City of the Great Race	%	These creatures don't want you to leave just yet. Pass a <b>Sneak (-3) check</b> or be <i>delayed</i>. 	%	BG	%		%	
City of the Great Race	%	You examine strange glyphs and begin to understand their purpose. Pass a <b>Lore (-2) check</b> to gain 1 Spell. 	%	BG	%		%	
City of the Great Race	%	You feel other minds trying to contact you and warn you of something. Gain <b><font color='#53FF54'>2 Clue Tokens</font></b>. 	%	BG	%		%	
City of the Great Race	%	You read a detailed description of humanity's extinction. Pass a <b>Will (-1) check</b> or lose <b><font color='#00A2FE'>2 Sanity</font></b>. 	%	BG	%		%	
City of the Great Race	%	A monster erupts from the ground and surprises you! You suffer a -2 to all checks against this monster, but you may discard Spells during this combat as if they were <b><font color='#53FF54'>Clue Tokens</font></b>. 	%	CP	%		%	
City of the Great Race	%	Strange instruments of metal and glass surround you. Make a <b>Will (-1) check</b>. If you fail, you are <i>delayed</i>. If you pass, you may discard any number of <b><font color='#53FF54'>Clue Tokens</font></b>, all at once, then draw a number of cards from the Unique Item or Exhibit Item deck equal to the total number of <b><font color='#53FF54'>Clue Tokens</font></b> discarded. You may take one card from among those drawn, then discard the rest. 	%	CP	%		%	
City of the Great Race	%	The conical beings here try to speak to you. Make a <b>Lore (-2) check</b>. If you fail, you are <i>delayed</i>. If you pass, you learn that they are enemies of the Ancient Ones; gain <b><font color='#53FF54'>3 Clue Tokens</font></b>. 	%	CP	%		%	
City of the Great Race	%	These beings knew of senses beyond the five you possess. If your maximum <b><font color='#00A2FE'>Sanity</font></b> is higher than your maximum <b><font color='#FF4442'>Stamina</font></b>, take the Psychic card. If your maximum <b><font color='#FF4442'>Stamina</font></b> is higher than your maximum <b><font color='#00A2FE'>Sanity</font></b>, take the Visions card. 	%	CP	%		%	
City of the Great Race	%	They've been collecting people! Make a <b>Lore (-2) [2]check</b> to determine how to release the victims. If you pass, you may search the Ally deck and take any Ally of your choice. If you fail, you are taken captive yourself, and are <i>delayed</i>. 	%	CP	%		%	
City of the Great Race	%	You may take 1 Spell, but must pass a <b>Will (+0) check</b> or lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	CP	%		%	
City of the Great Race	%	Deciding that you have to take the chance if you're to return home, you activate the strange device. Roll a die. On a success, gain <b><font color='#53FF54'>2 Clue Tokens</font></b>. On a failure, nothing happens. 	%	DH	%		%	
City of the Great Race	%	In your wanderings through this city, you come across a strangely marked stone of onyx. Pass a <b>Lore (-1) check</b> to read it and draw 1 Spell. If you fail, stay here next turn. 	%	DH	%		%	
City of the Great Race	%	Make a <b>Luck (-1) [2]check</b>. If you pass, one of the alien scientists imparts a great secret to you. If you have fewer than <b><font color='#53FF54'>5 Clue Tokens</font></b>, you gain enough to bring your total to 5. If you fail, nothing happens. 	%	DH	%		%	
City of the Great Race	%	You've seen the creatures use this machine to learn, but you're not sure what effect it'll have on you. If you use it, make a <b>Luck (-2) check</b> and draw 1 Skill. If you fail the check, however, you also draw 1 Madness card. 	%	DH	%		%	
City of the Great Race	%	The buzzing creature asks if you would prefer to see your past or future.<br><br>If you choose to view your past, the creature shows you a kaleidoscope of images from your life, many of which you had forgotten. Roll a die and gain that many <b><font color='#53FF54'>Clue Tokens</font></b><br><br>If you choose to look at your future, take this card. At any time, instead of rolling for a skill check, you may discard this card to get 3 automatic successes on that skill check.	%	IH	%		%	
City of the Great Race	%	You awaken on a steel table, only to find a strange insect creature performing surgery on you. "Your form is so inefficient," it buzzes, "This one will improve it. Should this one improve your mind or body?"<br><br>If you answer "Mind," draw 3 Skills, keeping 1 and discarding the others. However your maximum <b><font color='#00A2FE'>Sanity</font></b> is reduced by 1.<br><br>If you answer "Body," your maximum <b><font color='#FF4442'>Stamina</font></b> is increased by 1, but you must discard 1 skill and all of your Spells.	%	IH	%		%	
City of the Great Race	%	A flash or insight - the method by which the members or this Great Race project themselves to the future! Choose another investigator and swap locations with him.	%	KH	%		%	
City of the Great Race	%	"Gate-portal?" buzzes its mouths, within your head. "All time-places are gate-portals." You grasp at its meaning, the favor of fortune your only defense against an accidental and disastrous misunderstanding. Pass a <b>Luck (-2) check</b> or take this card. While you have it, your difficulty to close gates is increased by 1. Discard this card when you close a gate.	%	KH	%		%	
City of the Great Race	%	"Transcribe for us every knowledge you possess regarding this object," buzzes the conical being. "Disregard these others." Discard a Unique Item of your choice, then draw a Unique Item. If you have no Unique Items, lose all of your <b><font color='#53FF54'>Clue Tokens</font></b>.	%	KH	%		%	
City of the Great Race	%	You awaken briefly and stare at your hands, which are the hands of another. Choose another investigator and take all of his <b><font color='#53FF54'>Clue Tokens</font></b>. Lose <b><font color='#00A2FE'>1 Sanity</font></b>.	%	KH	%		%	
City of the Great Race	%	All cities are but a reflection of Carcosa. Make a <b>Lore (-2) check</b> to remember the street's patterns from "The King in Yellow." If you pass, you immediately return to Arkham. If you fail, you are <i>delayed</i>. 	%	KY	%		%	
City of the Great Race	%	Alone and far from home you've struggled. Pass a <b>Will (-2) check</b> or lose <b><font color='#00A2FE'>2 Sanity</font></b>. 	%	KY	%		%	
City of the Great Race	%	Coming to, you find yourself strapped down to a table. One of the strange beings picks up a sharp metal instrument and brings it towards your eye. You are <i>delayed</i> and lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	KY	%		%	
City of the Great Race	%	In this alien place, mundane objects serve to remind you that Earth still exists, somewhere, somewhen. Pass a <b>Will (-3) check</b> to gain <b><font color='#00A2FE'>2 Sanity</font></b>. You gain a +1 bonus to the check for each Common Item you have. 	%	KY	%		%	
City of the Great Race	%	The bells ring ten, eleven, then midnight. But what does time mean, here? If you <b><font color='#00A2FE'>Sanity</font></b> is 3 or less, you are <i>lost in time and space</i>. 	%	KY	%		%	
City of the Great Race	%	You find a map of this strange place. The streets are laid out in a horrible pattern! Pass a <b>Will (+1) check</b> or lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	KY	%		%	
City of the Great Race	%	If you can just climb this bizarre structure, you think you can reach your destination! Make a <b>Fight (-2) check</b> to return to Arkham. If you fail, stay here next turn. 	%	LT	%		%	
City of the Great Race	%	It's a horrible collection of impossible things! Roll 3 dice. For each success, gain <b><font color='#53FF54'>1 Clue Token</font></b>. For each die that is not a success, lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	LT	%		%	
City of the Great Race	%	Somewhere in this room is something valuable! Make a <b>Lore (-2) check</b> to find it and draw 1 Unique Item. If you fail, lose <b><font color='#00A2FE'>1 Sanity</font></b> and <b><font color='#FF4442'>1 Stamina</font></b> from what you do find. 	%	LT	%		%	
City of the Great Race	%	The creature exchanges its mind with yours for a time. You may choose to lose 1 or more <b><font color='#00A2FE'>Sanity</font></b>, gaining an equal number of <b><font color='#53FF54'>Clue Tokens</font></b>. 	%	LT	%		%	
City of the Great Race	%	The thing that enters your mind is particularly intersted in your Spells. For each Spell you have, gain <b><font color='#53FF54'>1 Clue Token</font></b>but lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	LT	%		%	
City of the Great Race	%	Your mind is not your own! Make a <b>Will (-1) [2]check</b> to endure the experience. If you pass, gain <b><font color='#53FF54'>2 Clue Tokens</font></b> when you are restored to your body. If you fail, the mind-wipe is successful. Lose <b><font color='#00A2FE'>2 Sanity</font></b>, less 1 for each <b><font color='#53FF54'>Clue Token</font></b>you discard. 	%	LT	%		%	
City of the Great Race	%	When your mind returns to your body something seems to have happened to you while you were away. Make a <b>Luck (+0) check</b>. If you pass, lose <b><font color='#FF4442'>1 Stamina</font></b>. If you fail, draw an Injury card. 	%	MH	%	DH	%	
City of the Great Race	%	You can't understand the alien creatures, but they seem upset over what's happening in Arkham and intend to send you back as soon as possible using a machine. Make a <b>Will (-1) check</b>. If you fail, you are unable to block out the searing pain the machine inflicts upon you and you lose <b><font color='#FF4442'>2 Stamina</font></b>. Then, regardless of whether you passed or failed the check, you may return to Arkham. 	%	MH	%	KH	%	
City of the Great Race	%	You catch sight of yourself in a reflective surface and realize that you are no longer inside your own body. In fact, you body is no longer that of a human being. Lose <b><font color='#00A2FE'>1 Sanity</font></b>. 	%	MH	%	DH	%	
City of the Great Race	%	You find a room containing strange artifacts on towering pedistals. You may choose to make a <b>Fight (-1) check</b> to climb the smooth surfaces to reach one of the objects. If you pass, gain 1 Unique Item. If you fail, lose <b><font color='#FF4442'>1 Stamina</font></b> from your fall. 	%	MH	%	KH	%	
Great Hall Of Celeano	%	An old professor from Earth teaches you a thing or two. Pass a <b>Luck (-1) [2]check</b> to draw 1 Skill. 	%	AH	%		%	
Great Hall Of Celeano	%	As you read the page, you realize that you have stumbled into a written trap. Pass a <b>Lore (-1) check</b> or you are <i>Cursed</i>. 	%	AH	%		%	
Great Hall Of Celeano	%	Pass a <b>Luck (-1) check</b> or the book is a prison. If you fail, roll a die. On a failure, a monster appears from the book. On a success, you are drawn into the book for a time. Stay here next turn. 	%	AH	%		%	
Great Hall Of Celeano	%	Pass a <b>Luck (-2) check</b> to find a book small enough to carry. Search the Unique Item deck and take the first Tome you find. 	%	AH	%		%	
Great Hall Of Celeano	%	Pass a <b>Luck (-2) check</b> to find a valuable book. If so, search the Unique Item deck and take the first Tome you find. 	%	AH	%		%	
Great Hall Of Celeano	%	That's it! That's the document you need! Quietly, you reach for it, trying not to disturb its guardian. Make a <b>Sneak (-2) check</b>. If you pass, search the Spell deck and take 1 Spell of your choice. If you fail, lose <b><font color='#FF4442'>2 Stamina</font></b>. 	%	AH	%		%	
Great Hall Of Celeano	%	The huge book opens noiselessly at your approach. If you choose, you may read it, in which case you must pass a <b>Fight (-1) [2]check</b> to defeat its guardian. If you do, draw 3 Spells and keep 2 of them. If you fail, lose <b><font color='#FF4442'>3 Stamina</font></b>. 	%	AH	%		%	
Great Hall Of Celeano	%	The symbol above the doorway glows. Make a <b>Luck (-1) check</b>. If you pass, gain <b><font color='#FF4442'>2 Stamina</font></b> and <b><font color='#00A2FE'>2 Sanity</font></b>. If you fail, lose 2 items of your choice. 	%	AH	%		%	
Great Hall Of Celeano	%	You come across a wizened old creature who debates with you for some time. If you pass a <b>Lore (-1) check</b>, the creature is amused by your discussion and you are <i>Blessed</i>. 	%	AH	%		%	
Great Hall Of Celeano	%	You find secret lore hidden in the mosaics on the wall. Make a <b>Lore (+2) check</b> and gain <b><font color='#53FF54'>Clue Tokens</font></b> equal to your successes. 	%	AH	%		%	
Great Hall Of Celeano	%	Your red-eyed reflection in the mirror captures your attention. Stay here next turn. 	%	AH	%		%	
Great Hall Of Celeano	%	It is recommended to you to simply open a book at random to find the answers you seek. If you would like to give it a try, make a <b>Luck (-2) check</b>. If you pass, gain <b><font color='#53FF54'>2 Clue Tokens</font></b>. If not, you still gain <b><font color='#53FF54'>2 Clue Tokens</font></b> but you are <i>delayed</i>. 	%	BG	%		%	
Great Hall Of Celeano	%	You discover a copy of your favorite childhood story book. Gain <b><font color='#00A2FE'>2 Sanity</font></b>. 	%	BG	%		%	
Great Hall Of Celeano	%	You've found a most amazing book, filled with everything you could ever want to know-- provided you can endure reading it. For each point of <b><font color='#00A2FE'>Sanity</font></b> you are willing to lose, you may draw a Spell; choose one to keep and discard the others. 	%	BG	%		%	
Great Hall Of Celeano	%	No sound is allowed in the great library but the rustling of pages and the whisper of thoughts. Make a <b>Sneak (-2) check</b> or you are <i>delayed</i>. 	%	CP	%		%	
